level	syncretism_group	lexeme_id	form	n_cells	cells	past_cells	cross_tense	binyan
vocalized	LX-117900dfa8:V4	LX-117900dfa8	תִּתְרַגֵּזְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-11c0e46972:V1	LX-11c0e46972	תְּעַצֵּב	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-11c0e46972:V2	LX-11c0e46972	תְּעַצֵּבְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-11d209beca:V1	LX-11d209beca	הִתְחָרֵשׁ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-11f14f0611:V1	LX-11f14f0611	תְּטַלְפֵן	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-11f14f0611:V2	LX-11f14f0611	תְּטַלְפֵנָּה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-11f8f3b455:V1	LX-11f8f3b455	הֵיטִיבוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
vocalized	LX-11f8f3b455:V2	LX-11f8f3b455	תֵּיטִיב	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-11f8f3b455:V3	LX-11f8f3b455	תֵּיטֵבְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-127a854e85:V1	LX-127a854e85	תֶּאֱמֹד	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-127a854e85:V2	LX-127a854e85	תֶּאֱמֹדְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-12a61c52bf:V1	LX-12a61c52bf	דָּשׁ	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-12a61c52bf:V2	LX-12a61c52bf	דָּשָׁה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
vocalized	LX-12a61c52bf:V3	LX-12a61c52bf	תָּדוּשׁ	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-12a61c52bf:V4	LX-12a61c52bf	תָּדֹשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-12c3152541:V1	LX-12c3152541	תִּשְׁמַע	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-12c3152541:V2	LX-12c3152541	תִּשְׁמַעְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-13221c77de:V1	LX-13221c77de	תִּפְשַׁע	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-13221c77de:V2	LX-13221c77de	תִּפְשַׁעְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-1378e92a2d:V1	LX-1378e92a2d	עוֹפֵף	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
vocalized	LX-138c49c2ad:V1	LX-138c49c2ad	תְּטַאְטֵא	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-138c49c2ad:V2	LX-138c49c2ad	תְּטַאְטֶאנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-143e308fa6:V1	LX-143e308fa6	תַּטֶּה	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-143e308fa6:V2	LX-143e308fa6	תַּטֶּינָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-1455f46ab5:V1	LX-1455f46ab5	תַּחֲלֹם	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1455f46ab5:V2	LX-1455f46ab5	תַּחֲלֹמְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1490142e6c:V1	LX-1490142e6c	תַּקְטִין	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-1490142e6c:V2	LX-1490142e6c	תַּקְטֵנָּה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-14b64696d9:V1	LX-14b64696d9	הִתְחַתֵּךְ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-14e1531e25:V1	LX-14e1531e25	תִּקְלֹט	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-14e1531e25:V2	LX-14e1531e25	תִּקְלֹטְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-14fb70d88d:V1	LX-14fb70d88d	תִּקַּח	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-14fb70d88d:V2	LX-14fb70d88d	תִּקַּחְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-156883c374:V1	LX-156883c374	שָׁר	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-156883c374:V2	LX-156883c374	שָׁרָה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
vocalized	LX-156883c374:V3	LX-156883c374	תָּשִׁיר	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-156883c374:V4	LX-156883c374	תָּשֵׁרְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-15c5078205:V1	LX-15c5078205	תִּקְלֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-15c5078205:V2	LX-15c5078205	תִּקְלֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-15d854eb45:V1	LX-15d854eb45	תְּמָאֵן	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-15d854eb45:V2	LX-15d854eb45	תְּמָאֵנָּה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-15d96bf6da:V1	LX-15d96bf6da	תִּסְפֹּג	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-15d96bf6da:V2	LX-15d96bf6da	תִּסְפֹּגְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-16090f6c24:V1	LX-16090f6c24	אוֹנֵן	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
vocalized	LX-16090f6c24:V2	LX-16090f6c24	אוֹנְנוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	PIEL
vocalized	LX-16090f6c24:V3	LX-16090f6c24	תְּאוֹנֵן	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-16090f6c24:V4	LX-16090f6c24	תְּאוֹנֵנָּה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-16667d60db:V1	LX-16667d60db	תִּישַׁן	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-16667d60db:V2	LX-16667d60db	תִּישַׁנָּה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-179937f7f4:V1	LX-179937f7f4	תַּשִּׁיק	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-17bbbfa072:V1	LX-17bbbfa072	תִּלָּחֵם	2	FUT.2MSG|FUT.3FSG		False	NIFAL
vocalized	LX-17bbbfa072:V2	LX-17bbbfa072	תִּלָּחֵמְנָה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
vocalized	LX-17bdd84dfd:V1	LX-17bdd84dfd	הִתְלַהְלֵהַּ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-17df7e8c74:V1	LX-17df7e8c74	נוֹרָא	2	PST.3MSG|PRS.MSG	PST.3MSG	True	NIFAL
vocalized	LX-17e67356d1:V1	LX-17e67356d1	תִּגְנֹב	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-17e67356d1:V2	LX-17e67356d1	תִּגְנֹבְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1865ff0b18:V1	LX-1865ff0b18	תְּרַקֵּעַ	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-1865ff0b18:V2	LX-1865ff0b18	תְּרַקַּעְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-18e2949f94:V1	LX-18e2949f94	קָם	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-18e2949f94:V2	LX-18e2949f94	קָמָה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
vocalized	LX-18e2949f94:V3	LX-18e2949f94	תָּקוּם	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-18e2949f94:V4	LX-18e2949f94	תָּקֹמְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1916dd333a:V1	LX-1916dd333a	תְּשֹׁרַשׁ	2	FUT.2MSG|FUT.3FSG		False	PUAL
vocalized	LX-1916dd333a:V2	LX-1916dd333a	תְּשֹׁרַשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	PUAL
vocalized	LX-1933198ef1:V1	LX-1933198ef1	תְּזַהֵם	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-1933198ef1:V2	LX-1933198ef1	תְּזַהֵמְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-1935eb78f7:V1	LX-1935eb78f7	הִתְנַהֵג	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-1935eb78f7:V2	LX-1935eb78f7	הִתְנַהֲגוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-1935eb78f7:V3	LX-1935eb78f7	תִּתְנַהֵג	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-1935eb78f7:V4	LX-1935eb78f7	תִּתְנַהֵגְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-19525e7829:V1	LX-19525e7829	תִּשְׁחַט	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-19525e7829:V2	LX-19525e7829	תִּשְׁחַטְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-19c903e54d:V1	LX-19c903e54d	תְּכַּכֵב	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-19c903e54d:V2	LX-19c903e54d	תְּכַּכֵבְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-19fbe79dd5:V1	LX-19fbe79dd5	הִתְבַּשֵּׁל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-19fbe79dd5:V2	LX-19fbe79dd5	הִתְבַּשְּׁלוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-19fbe79dd5:V3	LX-19fbe79dd5	תִּתְבַּשֵּׁל	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-19fbe79dd5:V4	LX-19fbe79dd5	תִּתְבַּשֵּׁלְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-1a565e6bf3:V1	LX-1a565e6bf3	תְּאֻבְחַן	2	FUT.2MSG|FUT.3FSG		False	PUAL
vocalized	LX-1a565e6bf3:V2	LX-1a565e6bf3	תְּאֻבְחַנָּה	2	FUT.2FPL|FUT.3FPL		False	PUAL
vocalized	LX-1a8bb53e56:V1	LX-1a8bb53e56	תִּמְצֹץ	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1a8bb53e56:V2	LX-1a8bb53e56	תִּמְצֹצְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1a98c1f4d3:V1	LX-1a98c1f4d3	נָם	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-1a98c1f4d3:V2	LX-1a98c1f4d3	נָמָה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
vocalized	LX-1a98c1f4d3:V3	LX-1a98c1f4d3	תָּנוּם	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1a98c1f4d3:V4	LX-1a98c1f4d3	תָּנֹמְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1ac3d4f823:V1	LX-1ac3d4f823	תִּקְרַב	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1ac3d4f823:V2	LX-1ac3d4f823	תִּקְרַבְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1b4c6830ce:V1	LX-1b4c6830ce	תַּדְאִיג	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-1b4c6830ce:V2	LX-1b4c6830ce	תַּדְאֵגְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-1bc2c51286:V1	LX-1bc2c51286	הִתְנַשֵּׁם	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
vocalized	LX-1bc2c51286:V2	LX-1bc2c51286	הִתְנַשְּׁמוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	
vocalized	LX-1bc2c51286:V3	LX-1bc2c51286	תִּתְנַשֵּׁם	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-1bc2c51286:V4	LX-1bc2c51286	תִּתְנַשֵּׁמְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-1be7b2b6f9:V1	LX-1be7b2b6f9	תֹּאחַז	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1be7b2b6f9:V2	LX-1be7b2b6f9	תֹּאחַזְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1c0d767968:V1	LX-1c0d767968	תְּעַטֵּר	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-1c0d767968:V2	LX-1c0d767968	תְּעַטֵּרְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-1c6c2f2853:V1	LX-1c6c2f2853	תִּהְיֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1c6c2f2853:V2	LX-1c6c2f2853	תִּהְיֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1c873da7a6:V1	LX-1c873da7a6	תַּשְׁמִיד	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-1c873da7a6:V2	LX-1c873da7a6	תַּשְׁמֵדְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-1cfad87fec:V1	LX-1cfad87fec	תַּלְבִּישׁ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-1cfad87fec:V2	LX-1cfad87fec	תַּלְבֵּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-1d3a030898:V1	LX-1d3a030898	תַּרְאֶה	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-1d3a030898:V2	LX-1d3a030898	תַּרְאֶינָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-1e28fa9ca0:V1	LX-1e28fa9ca0	תִּנְהַג	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1e28fa9ca0:V2	LX-1e28fa9ca0	תִּנְהַגְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1e667b6cf8:V1	LX-1e667b6cf8	תְּלַקֵּק	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-1e667b6cf8:V2	LX-1e667b6cf8	תְּלַקֵּקְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-1e673925d8:V1	LX-1e673925d8	תִּבְגֹּד	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1e673925d8:V2	LX-1e673925d8	תִּבְגֹּדְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1e9ae83f94:V1	LX-1e9ae83f94	תָּבִיא	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-1e9ae83f94:V2	LX-1e9ae83f94	תָּבֶאנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-1ea3c159e4:V1	LX-1ea3c159e4	תִּפְרֹס	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1ea3c159e4:V2	LX-1ea3c159e4	תִּפְרֹסְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1ee90f472e:V1	LX-1ee90f472e	תְּדַכְדֵּךְ	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-1ee90f472e:V2	LX-1ee90f472e	תְּדַכְדֵּכְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-1f20528939:V1	LX-1f20528939	תְּכַבֵּס	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-1f20528939:V2	LX-1f20528939	תְּכַבֵּסְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-1f9c2c0a46:V1	LX-1f9c2c0a46	תִּבְקַע	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1f9c2c0a46:V2	LX-1f9c2c0a46	תִּבְקַעְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1f9c8353a5:V1	LX-1f9c8353a5	תִּסְבֹּל	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1f9c8353a5:V2	LX-1f9c8353a5	תִּסְבֹּלְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1fc0f540e7:V1	LX-1fc0f540e7	תִּסְתֹּם	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1fc0f540e7:V2	LX-1fc0f540e7	תִּסְתֹּמְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-1fc8f3763d:V1	LX-1fc8f3763d	תַּפְתִּיעַ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-1fc8f3763d:V2	LX-1fc8f3763d	תַּפְתַּעְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-1fffcfadc8:V1	LX-1fffcfadc8	תֶּחְסֶה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-1fffcfadc8:V2	LX-1fffcfadc8	תֶּחְסֶינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-202db61ffe:V1	LX-202db61ffe	תְּאֻבְטַח	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-202db61ffe:V2	LX-202db61ffe	תְּאֻבְטַחְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-20a10d0ecb:V1	LX-20a10d0ecb	תִּפָּגֵשׁ	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-20a10d0ecb:V2	LX-20a10d0ecb	תִּפָּגֵשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-20babe10e6:V1	LX-20babe10e6	תַּעֲלִים	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-20babe10e6:V2	LX-20babe10e6	תַּעֲלֵמְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-21420b715f:V1	LX-21420b715f	תִּתְמֹךְ	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-21420b715f:V2	LX-21420b715f	תִּתְמֹכְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-21a93fa1f4:V1	LX-21a93fa1f4	תִּדָּרֵס	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-21a93fa1f4:V2	LX-21a93fa1f4	תִּדָּרֵסְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-21c9ed2d9d:V1	LX-21c9ed2d9d	הִשְׁתַּלֵּחַ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-21c9ed2d9d:V2	LX-21c9ed2d9d	הִשְׁתַּלְּחוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-21c9ed2d9d:V3	LX-21c9ed2d9d	תִּשְׁתַּלֵּחַ	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-21c9ed2d9d:V4	LX-21c9ed2d9d	תִּשְׁתַּלַּחְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-21d2fe5e0e:V1	LX-21d2fe5e0e	שַׁס	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
vocalized	LX-21dd021067:V1	LX-21dd021067	תַּדְרִיךְ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-21dd021067:V2	LX-21dd021067	תַּדְרֵכְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-221b7aaaa0:V1	LX-221b7aaaa0	תִּנָּתֵן	2	FUT.2MSG|FUT.3FSG		False	NIFAL
vocalized	LX-221b7aaaa0:V2	LX-221b7aaaa0	תִּנָּתֵנָּה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
vocalized	LX-222c345c8f:V1	LX-222c345c8f	הִתְאַסֵּף	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-222c345c8f:V2	LX-222c345c8f	הִתְאַסְּפוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-222c345c8f:V3	LX-222c345c8f	תִּתְאַסֵּף	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-222c345c8f:V4	LX-222c345c8f	תִּתְאַסֵּפְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-2364b4c5d8:V1	LX-2364b4c5d8	תְּגַנֶּה	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-2364b4c5d8:V2	LX-2364b4c5d8	תְּגַנֶּינָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-246b3da697:V1	LX-246b3da697	תְּיַחֵד	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-246b3da697:V2	LX-246b3da697	תְּיַחֵדְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-24b0345f81:V1	LX-24b0345f81	תַּחְשֹׁב	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-24b0345f81:V2	LX-24b0345f81	תַּחְשֹׁבְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-2516618eea:V1	LX-2516618eea	הִתְעַטֵּף	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-2516618eea:V2	LX-2516618eea	הִתְעַטְּפוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-2516618eea:V3	LX-2516618eea	תִּתְעַטֵּף	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-2516618eea:V4	LX-2516618eea	תִּתְעַטֵּפְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-2568c325e0:V1	LX-2568c325e0	הִתְבַּקֵּשׁ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
vocalized	LX-2568c325e0:V2	LX-2568c325e0	הִתְבַּקְּשׁוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	
vocalized	LX-2568c325e0:V3	LX-2568c325e0	תִּתְבַּקֵּשׁ	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-2568c325e0:V4	LX-2568c325e0	תִּתְבַּקֵּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-256bcdadc3:V1	LX-256bcdadc3	תְּמַהֵר	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-256bcdadc3:V2	LX-256bcdadc3	תְּמַהֵרְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-25abec0cbb:V1	LX-25abec0cbb	הוֹדִיעוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
vocalized	LX-25abec0cbb:V2	LX-25abec0cbb	תּוֹדִיעַ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-25abec0cbb:V3	LX-25abec0cbb	תּוֹדַעְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-25b8eabac3:V1	LX-25b8eabac3	תִּפְסֹל	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-25b8eabac3:V2	LX-25b8eabac3	תִּפְסֹלְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-25c3ce87e7:V1	LX-25c3ce87e7	תֵּחָלֵק	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-25c3ce87e7:V2	LX-25c3ce87e7	תֵּחָלֵקְנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-2600ba1bcd:V1	LX-2600ba1bcd	תַּתִּיר	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-2600ba1bcd:V2	LX-2600ba1bcd	תַּתֵּרְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-26a5c615b3:V1	LX-26a5c615b3	תִּזְכֶּה	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-26a5c615b3:V2	LX-26a5c615b3	תִּזְכֶּינָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-272ce88a0c:V1	LX-272ce88a0c	תְּעַבֵּר	2	FUT.2MSG|FUT.3FSG		False	PIEL
vocalized	LX-272ce88a0c:V2	LX-272ce88a0c	תְּעַבֵּרְנָה	2	FUT.2FPL|FUT.3FPL		False	PIEL
vocalized	LX-279b759703:V1	LX-279b759703	הִתְכַּנֵּס	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
vocalized	LX-279b759703:V2	LX-279b759703	הִתְכַּנְּסוּ	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
vocalized	LX-279b759703:V3	LX-279b759703	תִּתְכַּנֵּס	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
vocalized	LX-279b759703:V4	LX-279b759703	תִּתְכַּנֵּסְנָה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
vocalized	LX-27ecb0d9f6:V1	LX-27ecb0d9f6	נִגַּשׁ	2	PST.3MSG|FUT.1PL	PST.3MSG	True	
vocalized	LX-27ecb0d9f6:V2	LX-27ecb0d9f6	תִּגַּשׁ	2	FUT.2MSG|FUT.3FSG		False	
vocalized	LX-27ecb0d9f6:V3	LX-27ecb0d9f6	תִּגַּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	
vocalized	LX-27fdc286ee:V1	LX-27fdc286ee	תַּעֲלֹז	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-27fdc286ee:V2	LX-27fdc286ee	תַּעֲלֹזְנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-2855ce8717:V1	LX-2855ce8717	תַּשְׁמִיעַ	2	FUT.2MSG|FUT.3FSG		False	HIFIL
vocalized	LX-2855ce8717:V2	LX-2855ce8717	תַּשְׁמַעְנָה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
vocalized	LX-2872215de7:V1	LX-2872215de7	תִּלְבַּשׁ	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-2872215de7:V2	LX-2872215de7	תִּלְבַּשְׁנָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-288fc0ffa7:V1	LX-288fc0ffa7	תּוּצָא	2	FUT.2MSG|FUT.3FSG		False	HUFAL
vocalized	LX-288fc0ffa7:V2	LX-288fc0ffa7	תּוּצֶאנָה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
vocalized	LX-292fa03563:V1	LX-292fa03563	תִּטֶּה	2	FUT.2MSG|FUT.3FSG		False	PAAL
vocalized	LX-292fa03563:V2	LX-292fa03563	תִּטֶּינָה	2	FUT.2FPL|FUT.3FPL		False	PAAL
vocalized	LX-2994c0ce40:V1	LX-2994c0ce40	תָּרִים	2	FUT.2MSG|FUT.3FSG		False	HIFIL
